year,trust,sex,age,partyid,wrkstat,happy,degree,realinc,health,life,satfin,polviews,educ
2018,2,1,30,0,1,2,1,30645,2,2,1,5,12
2018,NA,2,37,0,3,1,1,30645,4,1,2,4,13
2018,1,2,68,2,5,2,1,45400,2,2,1,4,12
2018,1,1,47,0,1,2,1,54480,NA,NA,1,1,15
2018,2,1,61,2,7,2,0,6242.5,NA,NA,2,6,10
2018,2,1,23,1,1,3,1,30645,3,2,3,4,12
2018,NA,1,27,7,1,1,1,14755,1,1,2,4,18
2018,2,1,19,3,1,3,1,45400,2,2,3,5,11
2018,NA,1,54,0,1,1,3,54480,2,1,2,1,20
2018,2,2,34,0,6,1,2,30645,1,1,1,2,16
2018,NA,2,89,0,5,1,4,24970,3,1,1,3,18
2018,NA,1,34,1,4,1,1,37455,1,1,2,4,14
2018,1,1,64,6,5,1,3,119879.41732000001,NA,NA,1,6,16
2018,NA,2,36,2,1,1,3,63560,1,1,1,4,16
2018,1,2,42,3,7,1,3,37455,NA,NA,1,4,16
2018,2,2,44,3,2,2,2,119879.41732000001,2,1,2,4,16
2018,NA,1,44,6,1,1,1,119879.41732000001,1,1,1,6,15
2018,1,1,43,2,1,2,3,119879.41732000001,3,1,2,3,18
2018,NA,2,77,2,5,2,3,30645,2,1,1,4,17
2018,NA,1,43,NA,1,2,1,NA,3,2,2,NA,9
2018,2,1,36,4,2,2,1,24970,3,2,2,4,12
2018,1,1,30,0,2,2,3,14755,2,1,1,2,16
2018,1,1,58,2,3,1,3,54480,NA,NA,1,4,19
2018,NA,2,89,5,5,2,3,63560,2,2,1,5,16
2018,NA,1,62,3,8,3,1,6242.5,4,2,3,6,12
2018,NA,2,76,3,2,1,1,6242.5,2,1,3,6,14
2018,1,2,51,0,3,2,2,45400,2,2,2,1,14
2018,1,2,27,1,1,2,2,17025,2,1,2,3,14
2018,NA,1,73,3,5,1,1,17025,1,1,2,2,14
2018,2,1,28,4,1,2,0,72640,1,1,1,4,8
2018,1,1,34,1,1,2,3,37455,2,1,2,2,16
2018,2,2,40,5,7,2,1,7377.5,NA,NA,2,4,12
2018,3,2,35,1,1,1,3,45400,2,1,2,4,16
2018,1,1,70,5,1,1,1,14755,NA,NA,1,4,14
2018,1,2,82,5,5,1,1,14755,1,2,1,3,13
2018,NA,2,52,0,2,2,2,8512.5,2,1,2,2,17
2018,1,1,56,2,1,2,1,37455,NA,NA,2,4,12
2018,NA,2,46,6,3,1,1,30645,1,2,3,6,15
2018,1,2,33,6,2,1,1,37455,1,1,3,6,12
2018,NA,2,23,5,2,2,0,24970,1,2,2,4,8
2018,NA,1,48,3,1,2,1,63560,2,1,2,4,12
2018,2,1,55,2,1,2,2,30645,2,2,2,3,14
2018,NA,2,56,1,7,2,1,5107.5,2,2,2,4,12
2018,2,2,74,5,5,1,3,119879.41732000001,2,2,1,1,16
2018,NA,2,28,5,1,2,1,17025,3,2,2,5,12
2018,1,2,24,3,1,2,1,24970,2,1,2,6,NA
2018,2,1,62,2,5,3,3,24970,NA,NA,2,5,20
2018,2,2,74,0,2,3,2,10782.5,2,1,3,2,15
2018,2,2,24,5,1,2,1,12485,NA,NA,3,3,12
2018,NA,2,29,0,1,2,1,17025,3,2,2,1,15
2018,2,2,59,1,1,1,1,20430,NA,NA,1,3,14
2018,NA,1,73,0,5,2,2,17025,2,1,3,3,15
2018,2,1,65,1,3,1,0,10782.5,1,2,2,5,3
2018,2,2,19,4,1,1,1,NA,NA,NA,2,4,12
2018,NA,2,22,3,2,1,1,9647.5,2,1,2,NA,12
2018,1,1,40,4,2,2,3,30645,NA,NA,3,5,16
2018,NA,1,48,1,1,2,0,37455,4,1,3,2,7
2018,2,1,61,1,5,3,1,908,NA,NA,3,3,12
2018,NA,2,49,2,1,1,4,119879.41732000001,1,2,2,3,16
2018,1,1,39,2,1,2,1,37455,2,1,2,3,12
2018,1,2,45,2,1,3,2,12485,3,1,2,4,16
2018,2,1,60,7,5,2,1,6242.5,NA,NA,2,2,13
2018,1,1,32,2,1,1,3,20430,2,2,2,3,16
2018,2,1,39,2,2,3,3,17025,2,NA,2,4,18
2018,2,2,52,2,1,2,3,30645,NA,NA,3,4,16
2018,2,2,44,2,2,1,1,24970,NA,NA,3,4,15
2018,2,2,59,0,2,1,1,3405,NA,NA,3,6,12
2018,2,2,46,0,2,3,1,9647.5,4,1,2,2,12
2018,NA,1,63,6,4,2,1,5107.5,2,2,2,6,12
2018,2,1,26,3,4,2,1,NA,2,1,2,NA,12
2018,2,1,31,3,4,3,1,3405,NA,NA,2,3,12
2018,2,1,19,2,4,2,1,20430,1,2,2,4,12
2018,1,2,40,3,2,1,4,45400,NA,NA,1,4,18
2018,2,1,64,0,5,1,1,24970,3,1,2,4,16
2018,1,1,25,4,6,2,1,45400,3,1,2,4,15
2018,2,1,56,3,5,2,1,2951,NA,NA,2,5,12
2018,2,2,41,3,7,2,2,30645,2,1,2,4,14
2018,1,2,54,4,1,1,3,30645,NA,NA,3,2,16
2018,NA,1,40,5,1,2,1,NA,2,2,2,5,12
2018,NA,1,64,5,1,3,3,119879.41732000001,3,1,2,4,16
2018,1,2,56,4,1,1,3,37455,2,2,2,5,16
2018,2,2,71,NA,5,2,1,37455,NA,NA,1,4,12
2018,3,1,50,1,1,1,3,119879.41732000001,2,2,1,2,16
2018,2,1,69,NA,5,2,1,20430,2,3,3,3,13
2018,1,1,49,4,1,2,1,12485,NA,NA,2,4,12
2018,2,1,61,6,1,2,1,119879.41732000001,NA,NA,3,5,12
2018,2,2,38,4,4,3,2,72640,2,2,2,4,19
2018,1,1,74,1,1,1,3,119879.41732000001,NA,NA,1,2,16
2018,2,2,40,7,7,2,1,119879.41732000001,NA,NA,2,5,12
2018,NA,1,34,3,7,2,1,NA,2,1,1,NA,12
2018,2,1,41,3,1,2,2,24970,NA,NA,2,4,14
2018,3,1,78,6,1,2,0,30645,NA,NA,1,7,10
2018,NA,2,47,3,2,1,0,14755,3,1,2,6,9
2018,3,2,50,0,2,3,1,30645,2,1,3,4,14
2018,2,2,41,2,1,2,1,9647.5,NA,NA,3,3,12
2018,NA,2,63,0,4,2,2,NA,2,2,2,4,15
2018,NA,1,56,6,1,1,1,37455,3,1,2,7,14
2018,NA,2,18,5,7,1,1,30645,1,1,1,3,12
2018,2,1,25,3,1,1,1,14755,2,1,2,4,12
2018,2,2,55,1,1,1,2,37455,NA,NA,1,4,14
2018,NA,1,58,1,2,2,1,NA,3,2,2,4,14
2018,2,2,39,1,2,2,2,30645,1,1,2,4,14
2018,2,2,42,4,7,1,3,54480,NA,NA,3,3,16
2018,2,1,25,3,6,1,1,24970,1,3,1,4,12
2018,2,2,76,2,5,2,0,6242.5,NA,NA,2,3,6
2018,NA,2,53,3,1,1,3,37455,2,2,2,4,17
2018,NA,1,57,0,1,3,1,30645,2,2,2,2,14
2018,1,2,53,5,1,1,2,54480,2,1,1,4,14
2018,NA,1,63,4,5,3,1,24970,2,1,2,6,16
2018,2,2,62,4,7,2,3,NA,2,1,1,3,16
2018,2,2,56,0,1,1,3,NA,NA,NA,1,NA,17
2018,2,1,70,1,5,3,1,37455,2,1,3,3,12
2018,2,1,35,3,1,2,3,119879.41732000001,NA,NA,2,4,16
2018,NA,2,64,3,1,2,3,227,1,1,2,3,16
2018,2,1,32,7,1,2,1,20430,2,2,2,2,13
2018,1,2,27,6,4,1,3,45400,2,1,1,6,16
2018,2,1,67,6,2,1,1,20430,NA,NA,1,6,12
2018,NA,2,27,4,7,2,1,72640,2,2,2,4,12
2018,2,1,31,7,2,3,1,908,4,1,3,6,15
2018,1,2,79,6,5,1,1,20430,2,2,1,6,13
2018,2,2,41,7,1,1,1,30645,NA,NA,1,4,20
2018,NA,2,29,1,7,2,1,20430,3,1,3,4,15
2018,1,2,42,3,1,1,0,227,2,2,2,4,8
2018,2,2,89,2,7,2,1,5107.5,NA,NA,2,4,12
2018,NA,2,52,6,2,1,3,119879.41732000001,3,1,1,4,16
2018,NA,1,78,2,5,1,3,24970,1,1,2,1,16
2018,1,1,77,6,5,1,1,119879.41732000001,1,1,1,6,12
2018,1,2,42,0,1,1,3,119879.41732000001,NA,NA,2,3,16
2018,NA,1,45,6,1,2,3,54480,1,2,1,6,16
2018,1,2,64,3,2,1,4,37455,NA,NA,1,4,16
2018,2,2,83,7,5,1,1,5107.5,NA,NA,3,1,12
2018,NA,2,49,0,1,1,4,45400,1,1,1,2,17
2018,1,2,31,5,7,2,3,37455,NA,NA,2,5,17
2018,2,2,42,5,2,2,3,30645,NA,NA,1,5,16
2018,NA,2,25,3,1,3,1,10782.5,4,2,3,2,14
2018,1,1,47,5,1,2,3,24970,NA,NA,2,6,16
2018,NA,2,48,4,2,2,2,63560,1,2,2,4,16
2018,2,2,53,5,3,2,1,9647.5,2,3,3,4,12
2018,1,1,57,1,1,2,3,54480,NA,NA,1,3,18
2018,NA,2,84,3,7,2,1,9647.5,2,2,2,5,12
2018,2,2,83,1,5,2,1,5107.5,3,2,2,4,14
2018,2,2,68,2,1,2,3,14755,NA,NA,2,4,16
2018,1,1,64,5,5,3,1,7377.5,2,2,2,3,12
2018,NA,2,63,0,1,2,3,14755,2,1,3,2,16
2018,2,2,70,1,5,3,1,5107.5,4,3,3,4,12
2018,1,1,21,2,2,3,1,17025,2,1,3,3,15
2018,2,1,29,3,2,1,1,12485,NA,NA,2,4,12
2018,NA,1,56,2,1,2,0,30645,2,1,2,4,13
2018,NA,1,27,1,6,2,1,14755,1,1,3,4,16
2018,2,2,53,2,7,1,0,NA,2,2,2,6,12
2018,2,1,68,3,8,3,1,NA,NA,NA,3,4,12
2018,NA,1,44,2,1,2,1,45400,2,2,1,5,12
2018,2,2,68,0,5,1,0,17025,3,1,3,4,11
2018,2,1,39,1,1,2,1,24970,NA,NA,3,4,12
2018,1,1,57,5,1,3,1,14755,2,2,3,4,12
2018,2,1,25,3,1,2,1,14755,NA,NA,1,7,12
2018,NA,2,42,3,8,1,1,6242.5,3,1,2,6,13
2018,3,1,25,3,7,3,1,227,2,3,1,4,13
2018,2,2,19,3,1,2,1,2497,NA,NA,1,2,12
2018,NA,2,66,NA,7,2,1,NA,3,3,3,7,12
2018,NA,1,74,3,2,1,2,14755,1,1,2,4,14
2018,2,2,69,7,8,3,4,17025,2,1,2,NA,20
2018,2,2,26,2,4,3,1,12485,NA,NA,3,7,12
2018,NA,1,69,1,5,2,1,10782.5,4,1,2,6,14
2018,2,2,27,1,1,2,1,24970,NA,NA,3,5,15
2018,3,1,53,3,3,2,1,24970,NA,NA,2,4,14
2018,3,1,35,3,1,2,1,24970,NA,NA,3,4,10
2018,NA,2,32,1,1,2,1,30645,2,1,2,4,14
2018,2,2,19,7,2,3,1,63560,3,3,2,2,11
2018,2,1,56,5,1,2,1,45400,NA,NA,2,5,14
2018,2,1,69,3,5,2,2,30645,2,2,2,5,14
2018,2,2,66,2,5,3,1,17025,NA,NA,3,1,12
2018,1,2,69,7,8,1,3,NA,4,2,1,3,20
2018,NA,1,43,3,1,2,1,17025,4,1,3,NA,12
2018,2,2,43,6,1,1,1,12485,NA,NA,2,7,12
2018,NA,2,44,5,1,2,3,NA,2,2,2,5,16
2018,NA,1,58,0,1,2,3,63560,2,2,2,3,16
2018,1,1,38,7,1,2,1,NA,NA,NA,1,4,12
2018,NA,2,49,4,1,3,3,54480,2,1,2,4,17
2018,1,1,51,5,1,2,1,45400,NA,NA,2,6,12
2018,1,2,59,6,1,1,4,14755,2,1,1,6,20
2018,NA,1,68,1,5,2,2,4086,2,2,2,3,14
2018,2,1,73,5,5,2,4,54480,NA,NA,1,7,18
2018,1,1,67,5,5,1,4,45400,3,2,1,6,18
2018,NA,1,70,5,5,3,4,37455,2,1,2,6,19
2018,2,2,61,6,1,1,3,37455,1,1,2,6,16
2018,2,2,50,4,1,2,2,119879.41732000001,NA,NA,3,4,14
2018,1,1,67,0,5,2,3,37455,1,2,1,2,16
2018,NA,1,39,7,1,1,4,54480,1,1,1,6,17
2018,2,2,48,4,2,1,4,72640,2,1,1,7,18
2018,NA,2,19,6,2,1,1,24970,1,1,2,6,13
2018,2,1,58,2,8,2,1,6242.5,NA,NA,3,4,12
2018,1,2,54,2,1,2,2,30645,NA,NA,2,4,14
2018,1,1,20,2,6,3,0,227,2,1,3,4,11
2018,2,2,89,0,5,1,1,9647.5,NA,NA,1,4,15
2018,NA,2,44,7,7,1,0,NA,3,1,2,4,11
2018,2,1,59,3,1,2,1,37455,3,2,2,4,12
2018,2,2,47,2,7,1,3,17025,NA,NA,2,5,17
2018,NA,2,46,5,7,2,4,14755,2,1,2,7,18
2018,1,1,55,3,1,2,1,20430,2,1,2,1,15
2018,2,1,65,6,1,2,1,NA,NA,NA,3,4,12
2018,NA,2,23,3,1,2,2,NA,2,1,2,3,14
2018,1,2,28,1,7,1,0,14755,NA,NA,3,5,9
2018,NA,2,76,4,2,2,3,NA,3,1,2,6,17
2018,1,1,45,0,1,2,3,24970,2,1,2,2,14
2018,2,2,40,3,2,3,0,8512.5,3,2,3,4,9
2018,NA,2,77,6,5,2,1,6242.5,2,2,2,7,12
2018,1,1,74,2,5,1,4,30645,3,1,2,2,18
2018,2,2,79,6,5,1,0,37455,NA,NA,2,6,6
2018,NA,1,70,1,5,1,0,1589,4,2,3,5,9
2018,2,1,61,1,8,1,0,5107.5,3,2,3,4,12
2018,2,1,49,3,1,1,0,20430,NA,NA,1,4,6
2018,NA,1,38,3,1,3,3,14755,3,1,3,4,14
2018,2,2,25,5,1,2,3,14755,2,2,1,5,16
2018,2,1,36,1,1,2,1,45400,NA,NA,2,4,16
2018,1,2,75,6,5,2,3,14755,2,2,2,6,16
2018,2,1,22,4,1,2,1,37455,NA,NA,1,6,13
2018,NA,1,45,6,1,2,1,24970,2,2,2,6,14
2018,2,2,26,5,2,2,1,8512.5,2,2,2,4,14
2018,NA,1,40,0,1,2,1,24970,2,1,2,4,14
2018,2,2,26,3,1,1,1,45400,2,1,2,1,12
2018,1,2,60,1,1,3,0,24970,NA,NA,3,5,11
2018,2,1,32,4,2,3,1,30645,2,2,2,4,16
2018,2,2,54,1,1,2,1,37455,NA,NA,2,3,13
2018,2,1,27,3,1,3,0,20430,NA,NA,3,6,12
2018,2,2,27,3,1,2,2,10782.5,2,2,3,NA,14
2018,NA,1,34,1,1,2,1,20430,2,2,3,7,12
2018,1,2,37,4,7,1,3,54480,2,1,1,6,16
2018,2,1,41,4,1,1,3,54480,2,1,1,6,16
2018,1,2,32,4,1,1,1,119879.41732000001,NA,NA,1,3,13
2018,NA,1,43,1,4,2,4,6242.5,2,2,3,4,18
2018,1,1,42,4,1,2,4,54480,2,1,2,2,18
2018,2,1,57,4,1,1,3,37455,NA,NA,2,5,17
2018,NA,2,43,1,1,2,3,54480,2,2,1,5,16
2018,2,1,41,5,8,2,4,30645,4,2,2,4,18
2018,NA,1,77,1,5,1,1,2497,1,2,3,6,13
2018,2,1,46,1,1,2,3,72640,NA,NA,2,4,16
2018,NA,2,50,5,1,2,4,45400,2,1,1,4,20
2018,NA,1,25,5,1,1,3,45400,1,1,1,4,17
2018,1,2,37,5,1,1,3,119879.41732000001,NA,NA,1,4,16
2018,2,2,60,6,2,3,1,54480,4,3,1,4,13
2018,2,1,57,5,2,3,1,37455,NA,NA,3,5,13
2018,NA,2,38,3,7,3,1,4086,2,2,2,NA,12
2018,2,1,25,3,2,3,1,37455,NA,NA,2,4,14
2018,NA,1,34,0,4,2,3,24970,3,2,3,1,16
2018,2,1,65,6,5,2,1,24970,NA,NA,2,7,13
2018,NA,2,34,3,1,2,1,20430,2,2,3,1,12
2018,2,2,34,7,2,3,1,7377.5,3,2,3,2,15
2018,2,2,40,3,4,3,1,2951,2,3,3,6,14
2018,2,2,26,1,1,2,1,17025,NA,NA,2,4,15
2018,3,2,23,2,1,2,1,8512.5,2,1,3,2,13
2018,NA,2,24,4,1,2,1,17025,2,2,2,4,12
2018,2,2,28,7,2,2,2,45400,NA,NA,2,6,16
2018,1,2,56,1,7,2,2,45400,NA,NA,3,3,15
2018,1,1,84,6,5,2,3,30645,2,2,1,6,16
2018,2,2,42,2,2,3,3,10782.5,2,1,2,7,16
2018,1,1,44,2,1,2,3,NA,NA,NA,1,3,20
2018,1,1,51,NA,3,2,4,119879.41732000001,NA,NA,2,3,20
2018,2,1,61,2,1,1,3,24970,1,1,2,2,16
2018,2,2,37,1,3,2,3,72640,1,2,2,2,16
2018,1,1,39,5,1,2,3,20430,NA,NA,3,5,16
2018,1,1,65,4,1,2,4,119879.41732000001,NA,NA,1,2,18
2018,NA,2,39,0,2,3,1,12485,3,3,1,2,14
2018,2,2,26,5,1,1,1,12485,1,1,1,3,13
2018,1,2,55,6,1,2,3,45400,NA,NA,1,6,16
2018,NA,2,51,6,1,2,4,54480,1,2,2,7,16
2018,2,2,50,1,1,2,3,45400,NA,NA,1,4,16
2018,1,1,61,4,1,1,2,30645,2,1,2,5,14
2018,NA,2,19,5,1,1,1,119879.41732000001,1,1,1,6,13
2018,2,2,42,0,1,3,1,20430,NA,NA,3,2,14
2018,NA,1,30,2,1,1,1,14755,3,2,1,4,13
2018,2,2,60,0,7,3,4,8512.5,3,2,2,4,18
2018,1,2,46,0,1,2,2,20430,NA,NA,3,4,13
2018,2,2,35,1,1,2,1,20430,NA,NA,2,4,12
2018,NA,2,75,0,5,1,1,7377.5,2,1,3,3,12
2018,2,2,35,2,5,2,0,4086,4,2,3,4,10
2018,NA,1,34,5,1,2,3,119879.41732000001,2,1,1,7,16
2018,2,1,58,6,1,1,2,54480,NA,NA,1,6,14
2018,NA,1,55,6,1,2,1,119879.41732000001,3,2,1,6,12
2018,1,1,86,2,5,3,3,30645,2,2,1,3,16
2018,NA,1,54,6,1,2,1,20430,1,1,2,6,12
2018,1,2,44,5,1,2,3,24970,NA,NA,2,6,16
2018,NA,1,55,4,1,1,1,119879.41732000001,1,2,1,5,12
2018,2,2,58,1,7,2,2,9647.5,2,2,3,3,14
2018,2,1,54,6,1,2,1,30645,2,2,2,6,15
2018,2,2,31,4,2,3,3,17025,3,1,3,4,16
2018,NA,1,51,4,1,2,2,5107.5,2,1,2,4,15
2018,2,1,39,2,1,1,0,20430,NA,NA,2,4,10
2018,1,2,86,1,5,2,1,12485,3,2,2,4,12
2018,2,1,54,5,1,2,3,37455,NA,NA,2,5,16
2018,NA,1,26,3,7,3,1,NA,3,2,3,3,12
2018,NA,2,37,2,1,1,4,54480,2,1,1,3,18
2018,2,1,45,5,1,3,3,119879.41732000001,3,1,2,5,16
2018,NA,2,70,1,5,1,1,72640,2,1,1,3,14
2018,NA,1,43,2,1,2,4,45400,1,1,2,4,20
2018,2,1,23,3,1,1,1,9647.5,NA,NA,2,4,14
2018,NA,2,42,0,2,2,3,20430,2,2,3,5,17
2018,NA,2,86,2,5,2,2,10782.5,2,1,2,3,14
2018,2,2,72,6,5,2,1,24970,2,1,2,7,12
2018,1,2,55,1,4,2,4,12485,2,1,2,4,18
2018,2,1,69,1,5,2,0,5107.5,3,2,2,5,11
2018,2,2,89,0,5,1,0,NA,NA,NA,2,NA,6
2018,NA,1,68,0,5,2,0,6242.5,3,2,3,3,10
2018,1,2,45,6,2,1,1,12485,NA,NA,2,7,12
2018,NA,2,18,1,4,2,1,10782.5,2,1,1,5,12
2018,2,1,22,0,1,2,1,5107.5,NA,NA,2,2,13
2018,2,2,66,4,5,2,1,17025,2,2,2,3,12
2018,NA,1,66,0,5,3,1,5107.5,4,2,3,1,13
2018,2,1,21,4,1,1,0,14755,2,1,1,4,9
2018,2,1,65,5,1,2,1,14755,NA,NA,2,6,12
2018,NA,1,29,7,2,2,1,10782.5,2,1,3,4,13
2018,2,2,50,2,2,1,1,24970,NA,NA,2,4,13
2018,NA,1,65,5,2,2,1,17025,2,2,2,6,12
2018,2,1,53,3,2,3,0,2951,3,3,3,4,11
2018,NA,2,32,4,7,1,1,24970,1,1,2,6,14
2018,1,2,47,6,1,1,1,30645,NA,NA,2,6,12
2018,NA,1,58,1,1,1,1,9647.5,3,2,2,4,12
2018,1,2,44,5,1,2,1,30645,3,2,3,6,15
2018,2,1,50,4,8,3,0,3405,NA,NA,3,5,11
2018,2,1,51,4,1,3,2,30645,1,1,1,4,15
2018,NA,2,53,5,1,2,1,24970,2,2,2,5,13
2018,2,2,44,1,1,3,2,14755,2,1,3,6,14
2018,2,1,40,6,4,2,1,30645,NA,NA,2,2,13
2018,2,2,56,3,7,2,0,10782.5,NA,NA,1,3,11
2018,2,2,52,0,7,2,1,908,NA,NA,3,4,16
2018,NA,2,65,0,2,2,1,8512.5,2,2,2,4,13
2018,2,2,37,4,1,2,1,37455,2,2,2,5,14
2018,1,1,50,4,1,1,3,72640,NA,NA,2,5,16
2018,1,2,27,5,3,2,1,8512.5,NA,NA,3,5,15
2018,NA,2,49,0,1,1,3,63560,1,1,2,3,16
2018,2,1,41,4,1,2,0,227,1,1,3,4,8
2018,NA,1,72,0,5,3,2,17025,2,2,3,4,14
2018,1,1,42,3,1,2,1,54480,1,2,2,NA,12
2018,NA,1,24,2,1,2,1,14755,2,1,3,1,13
2018,2,1,31,2,2,1,0,20430,NA,NA,2,4,9
2018,2,2,33,3,1,2,1,12485,1,1,1,4,13
2018,2,2,69,0,2,3,1,17025,2,1,3,2,9
2018,3,2,46,3,1,2,3,30645,NA,NA,1,3,16
2018,NA,2,71,1,5,1,1,30645,2,1,2,4,9
2018,2,2,22,4,6,2,1,10782.5,2,2,1,4,16
2018,2,1,53,6,1,2,1,37455,NA,NA,2,5,14
2018,2,1,30,5,1,1,4,54480,NA,NA,1,5,16
2018,NA,1,61,6,1,1,3,54480,2,1,2,6,16
2018,1,1,39,5,1,2,4,63560,2,1,1,5,18
2018,1,1,27,4,1,1,3,NA,NA,NA,1,5,16
2018,NA,1,71,4,5,2,3,17025,3,1,1,6,16
2018,1,2,60,6,1,1,1,119879.41732000001,2,1,2,4,12
2018,2,1,47,2,1,3,3,30645,2,1,2,3,17
2018,1,1,33,1,1,2,1,63560,2,1,2,3,14
2018,NA,1,29,0,1,2,3,14755,2,1,2,1,17
2018,NA,2,60,NA,1,2,1,20430,2,2,2,3,13
2018,2,2,27,3,7,2,1,12485,3,1,3,3,13
2018,NA,1,30,3,4,3,1,14755,3,1,3,NA,9
2018,2,2,24,2,2,2,0,9647.5,4,1,2,3,13
2018,2,1,57,3,1,2,1,NA,NA,NA,2,4,12
2018,NA,1,19,4,2,3,1,9647.5,4,3,3,4,12
2018,2,1,55,4,1,2,1,20430,3,2,3,4,11
2018,2,2,75,1,2,2,1,24970,NA,NA,2,7,12
2018,NA,1,50,2,1,2,1,63560,2,2,1,4,13
2018,2,1,70,5,1,2,2,30645,2,2,2,6,17
2018,NA,1,65,1,5,2,3,14755,2,2,2,3,18
2018,1,2,28,2,1,2,3,9647.5,2,2,3,2,16
2018,NA,2,57,1,1,2,1,45400,2,1,2,3,12
2018,1,1,48,7,7,2,3,17025,NA,NA,2,4,18
2018,1,2,18,3,1,1,1,NA,1,3,2,2,12
2018,1,1,27,4,1,2,1,20430,NA,NA,2,5,15
2018,NA,1,41,7,2,1,1,12485,2,3,1,2,12
2018,1,2,69,3,5,2,4,119879.41732000001,NA,NA,1,4,18
2018,NA,2,32,1,3,2,1,12485,2,2,3,3,15
2018,2,2,21,3,7,1,1,227,NA,NA,2,4,12
2018,NA,2,30,7,1,2,1,12485,2,2,3,4,12
2018,2,2,66,2,5,2,1,5107.5,3,2,3,3,12
2018,1,2,59,4,1,2,1,17025,NA,NA,2,4,15
2018,NA,2,22,7,1,2,1,14755,2,2,3,4,12
2018,NA,1,31,0,1,2,2,14755,2,2,3,2,16
2018,2,2,50,3,7,3,3,14755,NA,NA,3,4,16
2018,NA,1,21,6,2,2,1,8512.5,2,1,1,6,15
2018,1,1,29,1,2,1,3,24970,3,1,1,3,16
2018,2,2,21,4,2,2,1,2043,NA,NA,1,4,15
2018,1,2,21,0,6,3,1,30645,1,1,2,1,15
2018,1,1,25,0,2,2,3,10782.5,NA,NA,3,2,17
2018,NA,1,22,5,6,2,2,37455,2,2,2,5,16
2018,2,1,23,2,3,3,1,NA,3,2,3,NA,13
2018,NA,1,21,0,6,2,1,119879.41732000001,3,2,1,2,14
2018,2,1,21,1,4,3,1,6242.5,1,2,1,3,15
2018,2,1,55,2,1,2,3,119879.41732000001,NA,NA,1,2,16
2018,1,1,63,6,1,2,4,37455,1,1,2,4,20
2018,NA,2,86,4,5,1,1,24970,2,1,1,6,12
2018,2,1,40,6,1,1,0,54480,2,1,1,4,8
2018,2,1,42,3,1,3,1,20430,NA,NA,3,6,12
2018,2,2,64,6,5,3,1,10782.5,3,2,3,6,12
2018,NA,2,72,0,5,1,3,119879.41732000001,3,1,3,2,20
2018,2,1,84,0,5,2,2,12485,NA,NA,2,2,16
2018,2,2,30,3,1,1,2,17025,NA,NA,1,3,14
2018,NA,1,33,3,1,2,1,9647.5,2,1,2,1,12
2018,3,1,76,7,5,2,1,17025,1,1,2,6,14
2018,3,1,28,2,1,2,4,30645,NA,NA,2,4,19
2018,2,2,23,4,6,1,3,12485,1,1,1,4,16
2018,2,2,30,1,7,2,0,24970,NA,NA,2,5,12
2018,NA,2,29,1,1,2,1,9647.5,1,2,1,4,12
2018,3,1,23,3,2,2,0,NA,3,2,3,4,11
2018,2,1,85,1,1,3,3,6242.5,NA,NA,2,4,17
2018,NA,1,58,3,4,2,0,45400,3,1,1,NA,9
2018,1,1,86,2,5,3,1,54480,3,2,1,4,13
2018,1,1,82,5,5,1,4,63560,NA,NA,2,6,17
2018,NA,1,50,0,1,1,1,10782.5,3,1,2,4,12
2018,2,1,55,3,1,2,1,45400,NA,NA,2,1,13
2018,NA,2,41,2,1,1,3,45400,2,1,3,4,16
2018,2,1,22,7,2,2,1,45400,1,1,2,3,14
2018,1,1,28,6,1,1,2,54480,NA,NA,1,7,14
2018,NA,2,87,0,5,2,1,14755,3,1,1,3,12
2018,3,1,64,6,1,2,3,54480,NA,NA,1,6,16
2018,NA,2,18,4,6,2,0,119879.41732000001,1,2,2,4,11
2018,1,2,73,0,5,2,1,NA,NA,NA,1,2,12
2018,3,2,68,2,5,1,1,NA,NA,NA,1,4,13
2018,NA,2,51,6,1,1,4,119879.41732000001,2,1,1,6,20
2018,1,1,67,7,1,1,3,54480,2,1,2,4,16
2018,1,1,81,0,5,1,3,119879.41732000001,NA,NA,1,2,16
2018,NA,1,70,5,5,2,3,119879.41732000001,2,1,1,4,16
2018,3,1,63,1,5,1,1,37455,NA,NA,1,6,12
2018,1,2,71,5,5,2,1,20430,3,2,2,6,12
2018,NA,1,34,4,1,1,3,119879.41732000001,2,2,1,5,16
2018,NA,1,86,3,2,1,3,24970,2,1,2,4,16
2018,2,2,39,1,1,3,1,20430,NA,NA,2,3,12
2018,NA,1,47,3,4,3,1,24970,4,1,3,4,12
2018,2,2,33,1,1,2,3,63560,3,2,2,4,18
2018,2,1,31,2,1,2,3,17025,NA,NA,3,3,16
2018,NA,2,57,5,5,2,1,119879.41732000001,2,1,1,5,12
2018,1,1,35,3,1,2,1,30645,NA,NA,2,4,13
2018,NA,2,65,2,5,2,1,30645,3,1,2,1,12
2018,2,1,69,4,5,3,1,14755,3,2,2,4,12
2018,2,2,59,1,4,3,1,1589,NA,NA,3,1,12
2018,1,1,35,1,1,2,1,63560,2,1,2,2,13
2018,NA,1,37,5,2,3,1,12485,4,3,2,6,13
2018,1,2,51,6,1,2,1,119879.41732000001,2,1,1,6,12
2018,2,1,85,2,5,3,0,14755,NA,NA,3,4,10
2018,NA,2,49,5,7,1,3,63560,1,2,1,6,16
2018,1,2,68,2,5,2,4,72640,2,2,1,3,16
2018,2,2,70,4,5,2,2,119879.41732000001,NA,NA,1,4,17
